"ID_VIV","FOLIO","VIV_SEL","DISTRITO","ENT","MUN","UPM","P1_1","P1_2","P1_3","ESTRATO","FACTOR","UPM_DIS","EST_DIS","TLOC"
39404,"15507","03","155","15","033","1504603","04","1",NA,2,52,"08903","3970",1
39405,"15507","04","155","15","033","1504603","05","1",NA,2,52,"08903","3970",1
39406,"15507","05","155","15","033","1504603","04","1",NA,2,52,"08903","3970",1
39407,"15507","06","155","15","033","1504603","02","1",NA,2,52,"08903","3970",1
39408,"15507","07","155","15","033","1504603","06","1",NA,2,52,"08903","3970",1
39409,"15507","08","155","15","033","1504603","05","1",NA,2,52,"08903","3970",1
39410,"15507","09","155","15","033","1504603","03","1",NA,2,52,"08903","3970",1
39411,"15507","10","155","15","033","1504603","03","1",NA,2,52,"08903","3970",1
39412,"15508","01","155","15","033","1504608","04","1",NA,2,95,"08904","3970",1
39413,"15508","02","155","15","033","1504608","04","1",NA,2,95,"08904","3970",1
39414,"15508","03","155","15","033","1504608","06","1",NA,2,95,"08904","3970",1
39415,"15508","05","155","15","033","1504608","02","1",NA,2,95,"08904","3970",1
39416,"15509","01","155","15","033","1504613","11","1",NA,2,47,"08905","3970",1
39417,"15509","02","155","15","033","1504613","02","1",NA,2,47,"08905","3970",1
39418,"15509","03","155","15","033","1504613","04","1",NA,2,47,"08905","3970",1
39419,"15509","04","155","15","033","1504613","02","1",NA,2,47,"08905","3970",1
39420,"15509","05","155","15","033","1504613","04","1",NA,2,47,"08905","3970",1
39421,"15509","07","155","15","033","1504613","02","1",NA,2,47,"08905","3970",1
39422,"15509","08","155","15","033","1504613","04","1",NA,2,47,"08905","3970",1
39423,"15509","09","155","15","033","1504613","07","1",NA,2,47,"08905","3970",1
39424,"15509","10","155","15","033","1504613","06","1",NA,2,47,"08905","3970",1
39425,"15510","01","155","15","033","1504617","04","1",NA,2,35,"08906","3970",1
39426,"15510","02","155","15","033","1504617","02","1",NA,2,35,"08906","3970",1
39427,"15510","03","155","15","033","1504617","04","1",NA,2,35,"08906","3970",1
39428,"15510","04","155","15","033","1504617","05","1",NA,2,35,"08906","3970",1
39429,"15510","05","155","15","033","1504617","03","1",NA,2,35,"08906","3970",1
39430,"15510","06","155","15","033","1504617","03","1",NA,2,35,"08906","3970",1
39431,"15510","07","155","15","033","1504617","05","1",NA,2,35,"08906","3970",1
39432,"15510","08","155","15","033","1504617","04","1",NA,2,35,"08906","3970",1
39433,"15510","09","155","15","033","1504617","04","1",NA,2,35,"08906","3970",1
39434,"15510","10","155","15","033","1504617","05","1",NA,2,35,"08906","3970",1
39435,"15511","01","155","15","033","1504636","01","1",NA,2,45,"08907","3970",1
39436,"15511","02","155","15","033","1504636","05","1",NA,2,45,"08907","3970",1
39437,"15511","03","155","15","033","1504636","04","1",NA,2,45,"08907","3970",1
39438,"15511","04","155","15","033","1504636","06","1",NA,2,45,"08907","3970",1
39439,"15511","05","155","15","033","1504636","02","1",NA,2,45,"08907","3970",1
39440,"15511","06","155","15","033","1504636","05","1",NA,2,45,"08907","3970",1
39441,"15511","07","155","15","033","1504636","04","1",NA,2,45,"08907","3970",1
39442,"15511","08","155","15","033","1504636","04","1",NA,2,45,"08907","3970",1
39443,"15511","09","155","15","033","1504636","06","1",NA,2,45,"08907","3970",1
39444,"15511","10","155","15","033","1504636","04","1",NA,2,45,"08907","3970",1
39445,"15512","02","155","15","033","1504637","06","1",NA,2,82,"08908","3970",1
39446,"15512","03","155","15","033","1504637","06","1",NA,2,82,"08908","3970",1
39447,"15512","04","155","15","033","1504637","09","1",NA,2,82,"08908","3970",1
39448,"15512","05","155","15","033","1504637","03","1",NA,2,82,"08908","3970",1
39449,"15513","02","155","15","033","1504638","06","1",NA,2,109,"08909","3970",1
39450,"15513","03","155","15","033","1504638","01","1",NA,2,109,"08909","3970",1
39451,"15513","04","155","15","033","1504638","03","1",NA,2,109,"08909","3970",1
39452,"15513","05","155","15","033","1504638","04","1",NA,2,109,"08909","3970",1
39453,"15514","01","155","15","033","1504643","04","1",NA,2,42,"08910","3970",1
39454,"15514","02","155","15","033","1504643","05","1",NA,2,42,"08910","3970",1
39455,"15514","03","155","15","033","1504643","04","1",NA,2,42,"08910","3970",1
39456,"15514","04","155","15","033","1504643","02","1",NA,2,42,"08910","3970",1
39457,"15514","06","155","15","033","1504643","05","1",NA,2,42,"08910","3970",1
39458,"15514","07","155","15","033","1504643","01","1",NA,2,42,"08910","3970",1
39459,"15514","08","155","15","033","1504643","03","1",NA,2,42,"08910","3970",1
39460,"15514","09","155","15","033","1504643","07","1",NA,2,42,"08910","3970",1
39461,"15514","10","155","15","033","1504643","01","1",NA,2,42,"08910","3970",1
39462,"15515","01","155","15","033","1504715","05","2","02",2,93,"08911","3970",1
39463,"15515","02","155","15","033","1504715","05","1",NA,2,93,"08911","3970",1
39464,"15515","03","155","15","033","1504715","02","1",NA,2,93,"08911","3970",1
39465,"15515","04","155","15","033","1504715","02","1",NA,2,93,"08911","3970",1
39466,"15516","01","155","15","033","1504716","04","1",NA,2,52,"08912","3970",1
39467,"15516","02","155","15","033","1504716","02","1",NA,2,52,"08912","3970",1
39468,"15516","04","155","15","033","1504716","02","1",NA,2,52,"08912","3970",1
39469,"15516","05","155","15","033","1504716","03","1",NA,2,52,"08912","3970",1
39470,"15516","06","155","15","033","1504716","07","1",NA,2,52,"08912","3970",1
39471,"15516","07","155","15","033","1504716","03","1",NA,2,52,"08912","3970",1
39472,"15516","09","155","15","033","1504716","02","1",NA,2,52,"08912","3970",1
39473,"15516","10","155","15","033","1504716","02","1",NA,2,52,"08912","3970",1
39474,"15517","01","155","15","033","1504719","04","1",NA,2,90,"08913","3970",1
39475,"15517","02","155","15","033","1504719","04","1",NA,2,90,"08913","3970",1
39476,"15517","03","155","15","033","1504719","05","1",NA,2,90,"08913","3970",1
39477,"15517","04","155","15","033","1504719","03","1",NA,2,90,"08913","3970",1
39478,"15517","05","155","15","033","1504719","07","1",NA,2,90,"08913","3970",1
39479,"15518","01","155","15","033","1504720","02","1",NA,2,38,"08914","3970",1
39480,"15518","02","155","15","033","1504720","02","1",NA,2,38,"08914","3970",1
39481,"15518","03","155","15","033","1504720","01","1",NA,2,38,"08914","3970",1
39482,"15518","04","155","15","033","1504720","02","1",NA,2,38,"08914","3970",1
39483,"15518","05","155","15","033","1504720","02","1",NA,2,38,"08914","3970",1
39484,"15518","07","155","15","033","1504720","05","1",NA,2,38,"08914","3970",1
39485,"15518","10","155","15","033","1504720","03","1",NA,2,38,"08914","3970",1
39486,"15519","01","155","15","033","1504720","04","1",NA,2,49,"08915","3970",1
39487,"15519","02","155","15","033","1504720","03","1",NA,2,49,"08915","3970",1
39488,"15519","03","155","15","033","1504720","02","1",NA,2,49,"08915","3970",1
39489,"15519","04","155","15","033","1504720","01","1",NA,2,49,"08915","3970",1
39490,"15519","05","155","15","033","1504720","01","1",NA,2,49,"08915","3970",1
39491,"15519","06","155","15","033","1504720","06","1",NA,2,49,"08915","3970",1
39492,"15519","07","155","15","033","1504720","02","1",NA,2,49,"08915","3970",1
39493,"15519","08","155","15","033","1504720","05","1",NA,2,49,"08915","3970",1
39494,"15519","09","155","15","033","1504720","04","1",NA,2,49,"08915","3970",1
39495,"15519","10","155","15","033","1504720","02","1",NA,2,49,"08915","3970",1
39496,"15520","01","155","15","033","1504721","02","1",NA,2,82,"08916","3970",1
39497,"15520","02","155","15","033","1504721","01","1",NA,2,82,"08916","3970",1
39498,"15520","03","155","15","033","1504721","03","1",NA,2,82,"08916","3970",1
39499,"15520","04","155","15","033","1504721","05","1",NA,2,82,"08916","3970",1
39500,"15521","01","155","15","033","1504722","04","1",NA,2,81,"08917","3970",1
39501,"15521","02","155","15","033","1504722","05","1",NA,2,81,"08917","3970",1
39502,"15521","03","155","15","033","1504722","03","1",NA,2,81,"08917","3970",1
39503,"15521","04","155","15","033","1504722","05","1",NA,2,81,"08917","3970",1
39504,"15521","05","155","15","033","1504722","04","1",NA,2,81,"08917","3970",1
39505,"15522","01","155","15","033","1504723","07","1",NA,2,71,"08918","3970",1
39506,"15522","05","155","15","033","1504723","02","1",NA,2,71,"08918","3970",1
39507,"15523","01","155","15","033","1504723","05","1",NA,2,89,"08919","3970",1
39508,"15523","02","155","15","033","1504723","02","1",NA,2,89,"08919","3970",1
39509,"15523","03","155","15","033","1504723","03","1",NA,2,89,"08919","3970",1
39510,"15523","04","155","15","033","1504723","04","1",NA,2,89,"08919","3970",1
39511,"15523","05","155","15","033","1504723","02","1",NA,2,89,"08919","3970",1
39512,"15524","01","155","15","033","1504796","03","1",NA,3,102,"08920","3980",1
39513,"15524","02","155","15","033","1504796","03","1",NA,3,102,"08920","3980",1
39514,"15524","03","155","15","033","1504796","05","1",NA,3,102,"08920","3980",1
39515,"15524","04","155","15","033","1504796","04","1",NA,3,102,"08920","3980",1
39516,"15524","05","155","15","033","1504796","03","1",NA,3,102,"08920","3980",1
39517,"15525","03","155","15","033","1504797","08","1",NA,2,85,"08921","3970",1
39518,"15525","04","155","15","033","1504797","04","1",NA,2,85,"08921","3970",1
39519,"15526","01","155","15","033","1504797","02","1",NA,2,82,"08922","3970",1
39520,"15526","02","155","15","033","1504797","02","1",NA,2,82,"08922","3970",1
39521,"15526","03","155","15","033","1504797","03","1",NA,2,82,"08922","3970",1
39522,"15526","04","155","15","033","1504797","03","1",NA,2,82,"08922","3970",1
39523,"15526","05","155","15","033","1504797","04","1",NA,2,82,"08922","3970",1
39524,"15527","01","155","15","033","1504798","04","1",NA,3,50,"08923","3980",1
39525,"15527","02","155","15","033","1504798","04","1",NA,3,50,"08923","3980",1
39526,"15527","03","155","15","033","1504798","03","1",NA,3,50,"08923","3980",1
39527,"15527","04","155","15","033","1504798","04","1",NA,3,50,"08923","3980",1
39528,"15527","07","155","15","033","1504798","01","1",NA,3,50,"08923","3980",1
39529,"15528","01","155","15","033","1504854","06","2","02",2,89,"08924","3970",1
39530,"15528","02","155","15","033","1504854","04","1",NA,2,89,"08924","3970",1
39531,"15528","03","155","15","033","1504854","04","1",NA,2,89,"08924","3970",1
39532,"15528","04","155","15","033","1504854","03","1",NA,2,89,"08924","3970",1
39533,"15528","05","155","15","033","1504854","05","1",NA,2,89,"08924","3970",1
39534,"15529","01","155","15","033","1504854","02","1",NA,2,82,"08925","3970",1
39535,"15529","02","155","15","033","1504854","02","1",NA,2,82,"08925","3970",1
39536,"15529","03","155","15","033","1504854","08","1",NA,2,82,"08925","3970",1
39537,"15529","05","155","15","033","1504854","05","1",NA,2,82,"08925","3970",1
39538,"15530","01","155","15","033","1504861","04","1",NA,2,56,"08926","3970",1
39539,"15530","02","155","15","033","1504861","06","1",NA,2,56,"08926","3970",1
39540,"15530","03","155","15","033","1504861","05","1",NA,2,56,"08926","3970",1
39541,"15530","04","155","15","033","1504861","01","1",NA,2,56,"08926","3970",1
39542,"15530","05","155","15","033","1504861","07","1",NA,2,56,"08926","3970",1
39543,"15531","01","155","15","033","1504862","06","2","02",2,70,"08927","3970",1
39544,"15531","02","155","15","033","1504862","01","1",NA,2,70,"08927","3970",1
39545,"15531","03","155","15","033","1504862","04","1",NA,2,70,"08927","3970",1
39546,"15531","04","155","15","033","1504862","03","1",NA,2,70,"08927","3970",1
39547,"15532","01","155","15","033","1504926","04","1",NA,2,83,"08928","3970",1
39548,"15532","02","155","15","033","1504926","05","1",NA,2,83,"08928","3970",1
39549,"15532","03","155","15","033","1504926","03","1",NA,2,83,"08928","3970",1
39550,"15532","04","155","15","033","1504926","02","1",NA,2,83,"08928","3970",1
39551,"15532","05","155","15","033","1504926","05","1",NA,2,83,"08928","3970",1
39552,"15533","01","155","15","033","1504929","03","1",NA,2,85,"08929","3970",1
39553,"15533","02","155","15","033","1504929","03","1",NA,2,85,"08929","3970",1
39554,"15533","04","155","15","033","1504929","04","1",NA,2,85,"08929","3970",1
39555,"15534","01","155","15","033","1504930","04","1",NA,2,93,"08930","3970",1
39556,"15534","02","155","15","033","1504930","05","1",NA,2,93,"08930","3970",1
39557,"15534","04","155","15","033","1504930","04","1",NA,2,93,"08930","3970",1
39558,"15535","02","155","15","033","1504934","05","1",NA,3,104,"08931","3980",1
39559,"15535","03","155","15","033","1504934","06","1",NA,3,104,"08931","3980",1
39560,"15535","04","155","15","033","1504934","03","1",NA,3,104,"08931","3980",1
39561,"15535","05","155","15","033","1504934","05","1",NA,3,104,"08931","3980",1
39562,"15536","01","155","15","033","1504935","06","2","03",2,82,"08932","3970",1
39563,"15536","03","155","15","033","1504935","04","1",NA,2,82,"08932","3970",1
39564,"15536","05","155","15","033","1504935","04","1",NA,2,82,"08932","3970",1
39565,"15537","01","155","15","033","1504936","03","1",NA,2,57,"08933","3970",1
39566,"15537","02","155","15","033","1504936","05","1",NA,2,57,"08933","3970",1
39567,"15537","03","155","15","033","1504936","05","1",NA,2,57,"08933","3970",1
39568,"15537","04","155","15","033","1504936","08","1",NA,2,57,"08933","3970",1
39569,"15537","05","155","15","033","1504936","03","1",NA,2,57,"08933","3970",1
39570,"15537","06","155","15","033","1504936","03","1",NA,2,57,"08933","3970",1
39571,"15537","07","155","15","033","1504936","06","1",NA,2,57,"08933","3970",1
39572,"15538","01","155","15","033","1504936","05","1",NA,2,79,"08934","3970",1
39573,"15538","02","155","15","033","1504936","03","1",NA,2,79,"08934","3970",1
39574,"15538","03","155","15","033","1504936","09","1",NA,2,79,"08934","3970",1
39575,"15538","04","155","15","033","1504936","05","1",NA,2,79,"08934","3970",1
39576,"15538","05","155","15","033","1504936","02","1",NA,2,79,"08934","3970",1
39577,"15539","01","155","15","033","1504940","04","1",NA,2,76,"08935","3970",1
39578,"15539","02","155","15","033","1504940","04","1",NA,2,76,"08935","3970",1
39579,"15540","01","155","15","033","1504941","03","1",NA,2,85,"08936","3970",1
39580,"15540","02","155","15","033","1504941","03","1",NA,2,85,"08936","3970",1
39581,"15540","03","155","15","033","1504941","04","1",NA,2,85,"08936","3970",1
39582,"15540","05","155","15","033","1504941","04","1",NA,2,85,"08936","3970",1
39583,"15541","01","155","15","033","1504942","06","1",NA,2,73,"08937","3970",1
39584,"15541","04","155","15","033","1504942","04","1",NA,2,73,"08937","3970",1
39585,"15542","01","155","15","033","1506065","03","1",NA,3,96,"08938","3980",1
39586,"15542","02","155","15","033","1506065","05","1",NA,3,96,"08938","3980",1
39587,"15542","03","155","15","033","1506065","04","1",NA,3,96,"08938","3980",1
39588,"15542","04","155","15","033","1506065","03","1",NA,3,96,"08938","3980",1
39589,"15542","05","155","15","033","1506065","03","1",NA,3,96,"08938","3980",1
39590,"15543","01","155","15","033","1506066","01","1",NA,3,108,"08939","3980",1
39591,"15543","03","155","15","033","1506066","04","1",NA,3,108,"08939","3980",1
39592,"15543","05","155","15","033","1506066","05","1",NA,3,108,"08939","3980",1
39593,"15544","01","155","15","033","1506068","03","2","03",3,91,"08940","3980",1
39594,"15544","02","155","15","033","1506068","05","1",NA,3,91,"08940","3980",1
39595,"15544","03","155","15","033","1506068","04","1",NA,3,91,"08940","3980",1
39596,"15544","04","155","15","033","1506068","03","1",NA,3,91,"08940","3980",1
39597,"15544","05","155","15","033","1506068","03","1",NA,3,91,"08940","3980",1
39598,"15545","01","155","15","033","1506068","04","1",NA,3,115,"08941","3980",1
39599,"15545","02","155","15","033","1506068","06","1",NA,3,115,"08941","3980",1
39600,"15545","03","155","15","033","1506068","03","1",NA,3,115,"08941","3980",1
39601,"15545","04","155","15","033","1506068","03","1",NA,3,115,"08941","3980",1
39602,"15546","03","155","15","033","1506073","06","1",NA,3,116,"08942","3980",1
39603,"15546","04","155","15","033","1506073","04","1",NA,3,116,"08942","3980",1
39604,"15547","02","155","15","033","1506078","03","1",NA,3,106,"08943","3980",1
39605,"15547","03","155","15","033","1506078","03","1",NA,3,106,"08943","3980",1
39606,"15547","04","155","15","033","1506078","04","1",NA,3,106,"08943","3980",1
39607,"15547","05","155","15","033","1506078","03","1",NA,3,106,"08943","3980",1
39608,"15548","02","155","15","033","1506078","04","1",NA,3,92,"08944","3980",1
39609,"15548","04","155","15","033","1506078","02","1",NA,3,92,"08944","3980",1
39610,"15548","05","155","15","033","1506078","04","1",NA,3,92,"08944","3980",1
39611,"15549","02","155","15","033","1506078","05","1",NA,3,116,"08945","3980",1
39612,"15549","03","155","15","033","1506078","06","1",NA,3,116,"08945","3980",1
39613,"15549","05","155","15","033","1506078","05","1",NA,3,116,"08945","3980",1
39614,"15550","01","155","15","033","1506101","03","1",NA,3,102,"08946","3980",1
39615,"15550","02","155","15","033","1506101","02","1",NA,3,102,"08946","3980",1
39616,"15550","03","155","15","033","1506101","05","1",NA,3,102,"08946","3980",1
39617,"15550","04","155","15","033","1506101","06","1",NA,3,102,"08946","3980",1
39618,"15550","05","155","15","033","1506101","03","2","02",3,102,"08946","3980",1
39619,"15551","02","155","15","033","1506105","02","1",NA,2,82,"08947","3970",1
39620,"15551","04","155","15","033","1506105","05","1",NA,2,82,"08947","3970",1
39621,"15551","05","155","15","033","1506105","02","1",NA,2,82,"08947","3970",1
39622,"15552","01","155","15","033","1506106","04","1",NA,3,100,"08948","3980",1
39623,"15552","02","155","15","033","1506106","07","2","02",3,100,"08948","3980",1
39624,"15552","04","155","15","033","1506106","06","1",NA,3,100,"08948","3980",1
39625,"15552","05","155","15","033","1506106","02","1",NA,3,100,"08948","3980",1
39626,"15553","01","155","15","033","1506112","02","1",NA,3,96,"08949","3980",1
39627,"15553","03","155","15","033","1506112","02","1",NA,3,96,"08949","3980",1
39628,"15554","01","155","15","033","1506118","04","1",NA,3,116,"08950","3980",1
39629,"15554","02","155","15","033","1506118","04","1",NA,3,116,"08950","3980",1
39630,"15554","05","155","15","033","1506118","05","1",NA,3,116,"08950","3980",1
39631,"15555","01","155","15","033","1506121","06","1",NA,3,99,"08951","3980",1
39632,"15555","02","155","15","033","1506121","04","1",NA,3,99,"08951","3980",1
39633,"15555","03","155","15","033","1506121","02","1",NA,3,99,"08951","3980",1
39634,"15555","04","155","15","033","1506121","03","1",NA,3,99,"08951","3980",1
39635,"15555","05","155","15","033","1506121","03","1",NA,3,99,"08951","3980",1
39636,"15556","01","155","15","033","1506123","06","1",NA,3,96,"08952","3980",1
39637,"15556","02","155","15","033","1506123","03","1",NA,3,96,"08952","3980",1
39638,"15556","04","155","15","033","1506123","03","1",NA,3,96,"08952","3980",1
39639,"15556","05","155","15","033","1506123","05","1",NA,3,96,"08952","3980",1
39640,"15557","01","155","15","033","1506656","03","1",NA,3,96,"08953","3980",1
39641,"15557","02","155","15","033","1506656","03","1",NA,3,96,"08953","3980",1
39642,"15557","03","155","15","033","1506656","06","1",NA,3,96,"08953","3980",1
39643,"15557","04","155","15","033","1506656","04","1",NA,3,96,"08953","3980",1
39644,"15557","05","155","15","033","1506656","02","1",NA,3,96,"08953","3980",1
39645,"15558","01","155","15","033","1506662","05","1",NA,2,104,"08954","3970",1
39646,"15558","02","155","15","033","1506662","04","1",NA,2,104,"08954","3970",1
39647,"15558","03","155","15","033","1506662","03","1",NA,2,104,"08954","3970",1
39648,"15558","04","155","15","033","1506662","02","1",NA,2,104,"08954","3970",1
39649,"15558","05","155","15","033","1506662","06","1",NA,2,104,"08954","3970",1
39650,"15559","02","155","15","033","1506667","07","2","02",3,93,"08955","3980",1
39651,"15559","03","155","15","033","1506667","03","1",NA,3,93,"08955","3980",1
39652,"15559","04","155","15","033","1506667","03","1",NA,3,93,"08955","3980",1
39653,"15559","05","155","15","033","1506667","01","1",NA,3,93,"08955","3980",1
39654,"15560","01","155","15","033","1506669","08","1",NA,3,90,"08956","3980",1
39655,"15560","02","155","15","033","1506669","05","1",NA,3,90,"08956","3980",1
39656,"15560","05","155","15","033","1506669","02","1",NA,3,90,"08956","3980",1
39657,"15561","01","155","15","033","1506672","05","1",NA,3,96,"08957","3980",1
39658,"15561","02","155","15","033","1506672","08","1",NA,3,96,"08957","3980",1
39659,"15561","03","155","15","033","1506672","01","1",NA,3,96,"08957","3980",1
39660,"15561","04","155","15","033","1506672","01","1",NA,3,96,"08957","3980",1
39661,"15561","05","155","15","033","1506672","04","1",NA,3,96,"08957","3980",1
39662,"15562","01","155","15","033","1506675","02","1",NA,3,96,"08958","3980",1
39663,"15562","02","155","15","033","1506675","03","1",NA,3,96,"08958","3980",1
39664,"15562","03","155","15","033","1506675","03","1",NA,3,96,"08958","3980",1
39665,"15562","04","155","15","033","1506675","04","1",NA,3,96,"08958","3980",1
39666,"15562","05","155","15","033","1506675","06","1",NA,3,96,"08958","3980",1
39667,"15563","01","155","15","033","1506676","01","1",NA,3,96,"08959","3980",1
39668,"15563","02","155","15","033","1506676","03","1",NA,3,96,"08959","3980",1
39669,"15563","03","155","15","033","1506676","06","1",NA,3,96,"08959","3980",1
39670,"15563","05","155","15","033","1506676","04","1",NA,3,96,"08959","3980",1
39671,"15564","01","155","15","033","1506678","04","1",NA,3,96,"08960","3980",1
39672,"15564","02","155","15","033","1506678","05","1",NA,3,96,"08960","3980",1
39673,"15564","04","155","15","033","1506678","06","1",NA,3,96,"08960","3980",1
39674,"15564","05","155","15","033","1506678","03","1",NA,3,96,"08960","3980",1
39675,"15601","01","156","15","033","1504648","05","1",NA,2,93,"08961","3990",1
39676,"15601","02","156","15","033","1504648","04","1",NA,2,93,"08961","3990",1
39677,"15601","03","156","15","033","1504648","04","1",NA,2,93,"08961","3990",1
39678,"15601","04","156","15","033","1504648","06","1",NA,2,93,"08961","3990",1
39679,"15601","05","156","15","033","1504648","03","1",NA,2,93,"08961","3990",1
39680,"15602","01","156","15","033","1504654","05","1",NA,2,107,"08962","3990",1
39681,"15602","02","156","15","033","1504654","04","1",NA,2,107,"08962","3990",1
39682,"15602","03","156","15","033","1504654","03","1",NA,2,107,"08962","3990",1
39683,"15602","04","156","15","033","1504654","03","1",NA,2,107,"08962","3990",1
39684,"15602","05","156","15","033","1504654","03","1",NA,2,107,"08962","3990",1
39685,"15603","01","156","15","033","1504655","03","1",NA,2,120,"08963","3990",1
39686,"15603","02","156","15","033","1504655","06","1",NA,2,120,"08963","3990",1
39687,"15603","03","156","15","033","1504655","01","1",NA,2,120,"08963","3990",1
39688,"15603","04","156","15","033","1504655","03","1",NA,2,120,"08963","3990",1
39689,"15603","05","156","15","033","1504655","05","1",NA,2,120,"08963","3990",1
39690,"15604","01","156","15","033","1504655","03","1",NA,2,125,"08964","3990",1
39691,"15604","02","156","15","033","1504655","05","1",NA,2,125,"08964","3990",1
39692,"15604","03","156","15","033","1504655","03","1",NA,2,125,"08964","3990",1
39693,"15604","04","156","15","033","1504655","03","1",NA,2,125,"08964","3990",1
39694,"15604","05","156","15","033","1504655","03","1",NA,2,125,"08964","3990",1
39695,"15605","01","156","15","033","1504658","02","1",NA,2,55,"08965","3990",1
39696,"15605","02","156","15","033","1504658","03","1",NA,2,55,"08965","3990",1
39697,"15605","03","156","15","033","1504658","03","1",NA,2,55,"08965","3990",1
39698,"15605","04","156","15","033","1504658","05","1",NA,2,55,"08965","3990",1
39699,"15605","05","156","15","033","1504658","03","1",NA,2,55,"08965","3990",1
39700,"15605","09","156","15","033","1504658","06","1",NA,2,55,"08965","3990",1
39701,"15606","01","156","15","033","1504663","03","1",NA,2,64,"08966","3990",1
39702,"15606","02","156","15","033","1504663","07","2","03",2,64,"08966","3990",1
39703,"15606","03","156","15","033","1504663","03","1",NA,2,64,"08966","3990",1
39704,"15606","04","156","15","033","1504663","04","1",NA,2,64,"08966","3990",1
39705,"15606","10","156","15","033","1504663","06","1",NA,2,64,"08966","3990",1
39706,"15607","01","156","15","033","1504669","04","1",NA,2,56,"08967","3990",1
39707,"15607","02","156","15","033","1504669","06","1",NA,2,56,"08967","3990",1
39708,"15607","03","156","15","033","1504669","06","1",NA,2,56,"08967","3990",1
39709,"15607","04","156","15","033","1504669","04","1",NA,2,56,"08967","3990",1
39710,"15607","05","156","15","033","1504669","05","1",NA,2,56,"08967","3990",1
39711,"15608","01","156","15","033","1504671","04","1",NA,2,87,"08968","3990",1
39712,"15608","02","156","15","033","1504671","03","1",NA,2,87,"08968","3990",1
39713,"15608","03","156","15","033","1504671","04","1",NA,2,87,"08968","3990",1
39714,"15608","04","156","15","033","1504671","03","1",NA,2,87,"08968","3990",1
39715,"15608","05","156","15","033","1504671","04","1",NA,2,87,"08968","3990",1
39716,"15609","01","156","15","033","1504674","01","1",NA,2,172,"08969","3990",1
39717,"15609","02","156","15","033","1504674","04","1",NA,2,172,"08969","3990",1
39718,"15609","04","156","15","033","1504674","03","1",NA,2,172,"08969","3990",1
39719,"15610","01","156","15","033","1504677","04","1",NA,2,119,"08970","3990",1
39720,"15610","02","156","15","033","1504677","03","1",NA,2,119,"08970","3990",1
39721,"15610","03","156","15","033","1504677","04","1",NA,2,119,"08970","3990",1
39722,"15610","04","156","15","033","1504677","05","1",NA,2,119,"08970","3990",1
39723,"15610","05","156","15","033","1504677","04","1",NA,2,119,"08970","3990",1
39724,"15611","01","156","15","033","1504681","05","1",NA,2,58,"08971","3990",1
39725,"15611","02","156","15","033","1504681","05","1",NA,2,58,"08971","3990",1
39726,"15611","03","156","15","033","1504681","03","1",NA,2,58,"08971","3990",1
39727,"15611","05","156","15","033","1504681","05","1",NA,2,58,"08971","3990",1
39728,"15611","07","156","15","033","1504681","03","1",NA,2,58,"08971","3990",1
39729,"15611","10","156","15","033","1504681","03","1",NA,2,58,"08971","3990",1
39730,"15612","02","156","15","033","1504681","05","1",NA,2,116,"08972","3990",1
39731,"15612","03","156","15","033","1504681","06","1",NA,2,116,"08972","3990",1
39732,"15612","04","156","15","033","1504681","01","1",NA,2,116,"08972","3990",1
39733,"15612","05","156","15","033","1504681","04","1",NA,2,116,"08972","3990",1
39734,"15613","01","156","15","033","1504731","03","1",NA,2,61,"08973","3990",1
39735,"15613","02","156","15","033","1504731","03","1",NA,2,61,"08973","3990",1
39736,"15613","03","156","15","033","1504731","04","1",NA,2,61,"08973","3990",1
39737,"15613","04","156","15","033","1504731","06","1",NA,2,61,"08973","3990",1
39738,"15613","05","156","15","033","1504731","06","1",NA,2,61,"08973","3990",1
39739,"15613","06","156","15","033","1504731","02","1",NA,2,61,"08973","3990",1
39740,"15613","07","156","15","033","1504731","04","1",NA,2,61,"08973","3990",1
39741,"15613","09","156","15","033","1504731","03","1",NA,2,61,"08973","3990",1
39742,"15613","10","156","15","033","1504731","05","1",NA,2,61,"08973","3990",1
39743,"15614","01","156","15","033","1504733","04","1",NA,3,129,"08974","4000",1
39744,"15614","02","156","15","033","1504733","03","1",NA,3,129,"08974","4000",1
39745,"15614","03","156","15","033","1504733","05","1",NA,3,129,"08974","4000",1
39746,"15614","04","156","15","033","1504733","03","1",NA,3,129,"08974","4000",1
39747,"15614","05","156","15","033","1504733","05","1",NA,3,129,"08974","4000",1
39748,"15615","01","156","15","033","1504735","04","1",NA,3,105,"08975","4000",1
39749,"15615","02","156","15","033","1504735","03","1",NA,3,105,"08975","4000",1
39750,"15615","03","156","15","033","1504735","04","1",NA,3,105,"08975","4000",1
39751,"15615","05","156","15","033","1504735","05","1",NA,3,105,"08975","4000",1
39752,"15616","02","156","15","033","1505181","04","1",NA,3,94,"08976","4000",1
39753,"15616","03","156","15","033","1505181","04","1",NA,3,94,"08976","4000",1
39754,"15616","04","156","15","033","1505181","04","1",NA,3,94,"08976","4000",1
39755,"15616","05","156","15","033","1505181","02","1",NA,3,94,"08976","4000",1
39756,"15617","01","156","15","033","1505181","04","1",NA,3,100,"08977","4000",1
39757,"15617","02","156","15","033","1505181","05","1",NA,3,100,"08977","4000",1
39758,"15617","03","156","15","033","1505181","06","2","02",3,100,"08977","4000",1
39759,"15617","04","156","15","033","1505181","05","1",NA,3,100,"08977","4000",1
